customer_id,customer_fname,customer_lname,customer_city,customer_state,total_orders,total_spent
3471,Mary,Franco,New Bedford,MA,35,5654.11
11421,Tiffany,Brown,New Orleans,LA,29,5650.31
2417,Mary,Mullins,Caguas,PR,25,5649.53
2581,Mary,Smith,Newburgh,NY,23,5649.43
4444,Russell,Sullivan,Mount Prospect,IL,25,5649.4
1989,Richard,Leach,Caguas,PR,32,5649.23
5533,Mary,Harrison,Caguas,PR,25,5641.58
6898,Nathan,Butler,Caguas,PR,28,5639.3
5331,Victoria,Hines,Bakersfield,CA,28,5637.46
6514,Crystal,Contreras,Tampa,FL,27,5636.37
640,Jean,Smith,New Castle,DE,30,5634.4
10650,Donna,Carter,Redmond,WA,29,5630.52
1962,Marie,Smith,Caguas,PR,30,5630.35
2826,Lisa,Wallace,San Ramon,CA,30,5627.3
142,Heather,Smith,Opa Locka,FL,23,5625.47
2451,Joshua,Garcia,Caguas,PR,31,5625.44
9971,Mary,Smith,Detroit,MI,33,5624.38
335,Mary,Smith,Caguas,PR,28,5624.34
2433,James,Smith,Caguas,PR,28,5623.51
1739,Justin,Smith,Caguas,PR,24,5619.58
8613,Mary,Kirk,Caguas,PR,31,5619.45
11403,Mary,Smith,Elmhurst,IL,28,5619.35
4943,Paul,Sosa,Caguas,PR,28,5619.28
1512,Mary,Rowe,Caguas,PR,30,5614.42
4435,George,Cross,Roseville,MI,28,5613.25
1169,Mary,Smith,Oxnard,CA,29,5613.23
731,Robert,Smith,Lilburn,GA,35,5610.42
1804,Kathleen,Lee,Howell,MI,32,5607.53
6461,Patricia,Delgado,Salem,OR,24,5607.33
4187,Jesse,Mack,Augusta,GA,25,5604.46
7401,Mary,Moore,Santa Clara,CA,30,5604.27
4008,Diana,Smith,Caguas,PR,27,5604.24
1901,Jacob,Smith,Chicago,IL,28,5601.33
1853,Mary,Austin,Caguas,PR,25,5599.51
6581,Christian,Smith,Virginia Beach,VA,24,5599.22
11120,Mary,Smith,Saint Louis,MO,27,5594.31
11523,Mary,Mayer,Tampa,FL,28,5594.21
9586,Mary,Olson,Caguas,PR,25,5593.44
2528,Mary,Acevedo,Mount Pleasant,MI,25,5589.48
9018,Mary,Smith,Dallas,TX,26,5589.47
10490,Brenda,Ramirez,Caguas,PR,28,5589.3
8869,Thomas,Lambert,Caguas,PR,29,5588.41
10253,Kyle,Smith,Caguas,PR,27,5588.31
10051,Kathryn,Smith,Weslaco,TX,27,5587.34
3813,Andrew,Smith,Brooklyn,NY,28,5586.4
9636,Mary,Cruz,San Francisco,CA,28,5584.49
5207,Catherine,Erickson,Caguas,PR,25,5584.48
11124,Mary,Bowman,Humacao,PR,28,5584.36
5190,Mary,Smith,Middletown,CT,29,5583.49
5658,Michael,Wiley,Harlingen,TX,24,5579.52
3136,Mary,Sharp,Caguas,PR,24,5578.33
2540,Patricia,Smith,Indianapolis,IN,25,5577.45
6448,Mary,Lawrence,Caguas,PR,27,5574.55
5049,Mary,Walton,Caguas,PR,27,5569.5
7,Melissa,Wilcox,Caguas,PR,22,5569.48
10500,Mary,Smith,Caguas,PR,27,5567.5
5267,Mary,Smith,Brooklyn,NY,25,5562.38
10327,Laura,Sparks,Caguas,PR,22,5559.48
1571,Betty,Bishop,Caguas,PR,27,5559.36
6553,Larry,House,Waukegan,IL,27,5559.22
8370,Mary,Smith,Caguas,PR,33,5557.45
5815,Mary,Proctor,Caguas,PR,26,5554.45
1282,Mary,Smith,Caguas,PR,25,5544.29
6065,Thomas,Simmons,Caguas,PR,30,5543.36
1810,James,Miller,Antioch,CA,29,5542.28
6430,Mary,Jackson,Caguas,PR,27,5541.23
6388,Emma,Smith,Caguas,PR,27,5540.47
5687,Mary,Chapman,Fort Lauderdale,FL,23,5539.44
2683,Mary,Gallegos,Caguas,PR,28,5539.2
6255,Joshua,Smith,Caguas,PR,28,5539.16
10071,Mary,Lawrence,Philadelphia,PA,31,5536.42
7749,Amy,Gibson,Caguas,PR,28,5533.24
7777,Evelyn,Rogers,Rowland Heights,CA,23,5531.63
3830,William,Smith,Caguas,PR,32,5529.23
11056,Larry,Booker,Opelousas,LA,24,5525.47
11576,Richard,Andrade,Caguas,PR,27,5525.46
7575,Mary,Romero,Roseville,MI,26,5524.43
10849,Hannah,Simpson,Mission Viejo,CA,28,5524.38
4914,Mary,Curtis,Caguas,PR,27,5523.53
10258,Joyce,Gonzalez,Cleveland,OH,28,5519.5
1544,Brittany,Marquez,Caguas,PR,27,5519.45
10886,Scott,Smith,Brooklyn,NY,27,5519.36
4318,Mary,Fletcher,San Benito,TX,26,5515.43
12064,Tammy,Smith,Caguas,PR,23,5515.42
10965,Robert,Smith,Caguas,PR,30,5514.46
11068,Roger,Smith,Longmont,CO,25,5513.27
10834,Susan,Sullivan,Albuquerque,NM,26,5510.3
9761,Helen,Smith,Brownsville,TX,25,5509.61
5047,Shirley,Whitehead,Caguas,PR,23,5509.52
7268,Mary,Reed,Davis,CA,25,5507.5
801,Elizabeth,Parker,Vista,CA,28,5504.34
1607,Mary,Ortiz,Piscataway,NJ,24,5503.5
10493,Frances,Taylor,Chicago,IL,29,5503.31
3184,Tyler,Smith,Broken Arrow,OK,26,5500.44
2217,Mary,Martinez,Caguas,PR,23,5499.43
9702,Katherine,Tyler,Caguas,PR,27,5499.34
11128,Timothy,Lyons,Miami,FL,24,5499.34
1927,Laura,Stevens,Los Angeles,CA,28,5495.32
11516,Kevin,Smith,Carol Stream,IL,31,5494.23
3302,Terry,Smith,Salem,OR,27,5494.22
7762,Mary,Roberson,Brooklyn,NY,28,5477.35
2549,Stephanie,Smith,Caguas,PR,26,5474.48
3180,Raymond,Smith,Riverside,CA,31,5473.13
4568,Mary,Hodge,Buffalo,NY,27,5471.31
12189,Judith,Hicks,Ann Arbor,MI,26,5469.4
6359,Jerry,Smith,Carol Stream,IL,25,5469.24
2687,Kelly,Smith,Brooklyn,NY,28,5468.51
7802,Mary,Acevedo,Caguas,PR,26,5464.31
9161,Mary,Smith,Elk Grove,CA,24,5464.25
8637,Mary,Smith,Caguas,PR,28,5463.45
4704,Henry,James,Freeport,NY,27,5459.4
5364,Thomas,Colon,Caguas,PR,27,5459.38
11417,Kenneth,Whitney,Chicago,IL,26,5459.36
6060,Michael,Smith,San Diego,CA,27,5458.5
548,Ryan,Horton,Caguas,PR,28,5458.34
11554,Hannah,Marshall,San Benito,TX,24,5454.46
8579,Mary,Conrad,Fort Worth,TX,24,5454.45
6428,Mary,Smith,Caguas,PR,30,5453.34
7571,Amber,Booth,Chicago,IL,20,5449.51
1832,Mary,Valenzuela,Caguas,PR,25,5447.34
4552,Janice,Smith,Jacksonville,FL,23,5444.4
1725,Mary,Dyer,Brooklyn,NY,30,5443.57
2800,Edward,Hernandez,Detroit,MI,27,5443.48
8285,Eric,Smith,Brooklyn,NY,28,5440.44
4464,Mary,Johnson,Amarillo,TX,28,5439.5
2844,Robert,Smith,Greenville,NC,27,5439.44
8954,Mary,Hayden,Columbia,SC,30,5439.4
9603,Mary,Moore,Campbell,CA,27,5438.41
8254,Jesse,Esparza,Martinsburg,WV,30,5437.26
9528,Mary,Flores,Caguas,PR,28,5436.28
4200,Ralph,Campbell,Eugene,OR,33,5436.19
564,Mary,Mccann,Caguas,PR,25,5434.32
1387,Mary,Smith,Caguas,PR,29,5431.47
12238,Rebecca,Gallagher,Caguas,PR,27,5430.35
6907,Timothy,Smith,El Paso,TX,24,5429.46
7616,Mary,Mason,Caguas,PR,24,5429.44
7940,Mary,Mejia,Caguas,PR,27,5429.42
4807,Raymond,Rodgers,Mission Viejo,CA,22,5429.42
9077,Sean,Smith,Caguas,PR,25,5429.36
3304,Amanda,Gibson,Chicago,IL,25,5424.36
2071,Walter,Howard,Los Angeles,CA,30,5421.44
7316,Marilyn,Wu,Baytown,TX,22,5419.45
10533,Michael,Smith,Caguas,PR,27,5419.39
12123,Jeremy,Tucker,Caguas,PR,26,5419.32
7176,Mary,Hudson,Williamsport,PA,23,5419.17
11224,Mary,Smith,Billings,MT,30,5418.14
11430,Mary,Miller,Caguas,PR,26,5417.37
10916,Randy,Smith,Corona,CA,27,5413.57
4212,Robert,Mendez,Fresno,CA,29,5412.48
2384,Mary,Mays,Caguas,PR,29,5412.29
12019,Mary,Walters,Los Angeles,CA,28,5412.24
12075,Aaron,Carr,Azusa,CA,28,5409.23
4399,Richard,Smith,Virginia Beach,VA,25,5404.43
6393,Mary,Smith,Greenville,NC,28,5404.4
10398,Mary,Pierce,Stamford,CT,30,5404.3
10095,Michelle,Smith,New York,NY,20,5399.4
5085,Janet,Jones,Caguas,PR,24,5399.27
3187,Mary,Clark,Jersey City,NJ,27,5399.26
11835,Tammy,Smith,Scottsdale,AZ,26,5398.43
9946,Bryan,Kaufman,Simi Valley,CA,26,5395.42
3447,Sara,Andersen,Caguas,PR,29,5393.4
2362,Samantha,Smith,Placentia,CA,32,5393.36
1906,Raymond,Smith,Lutz,FL,30,5392.33
5936,Michael,Davis,Caguas,PR,23,5389.55
1373,Mary,Smith,Caguas,PR,23,5389.48
6288,Catherine,Johnson,Detroit,MI,24,5389.23
4667,Cheryl,Gonzalez,Caguas,PR,28,5385.18
2016,Jonathan,Wilson,Caguas,PR,27,5384.57
9875,Christian,Calderon,Salt Lake City,UT,26,5384.26
2893,Russell,Wyatt,Los Angeles,CA,24,5384.26
9930,Nathan,Smith,Detroit,MI,23,5379.59
3762,Juan,Smith,West New York,NJ,23,5379.45
2335,Harold,Howell,Riverside,CA,24,5379.42
7829,Raymond,Smith,Milford,CT,28,5379.28
9432,Hannah,Smith,Sugar Land,TX,31,5376.35
1833,Ronald,Smith,Virginia Beach,VA,23,5369.58
3754,Mary,Sims,Columbus,GA,26,5369.15
2969,Mary,Fernandez,Cicero,IL,22,5367.46
6086,Mary,Hutchinson,Pompano Beach,FL,32,5366.33
11457,Jonathan,Smith,San Benito,TX,23,5364.48
7282,Jennifer,Clark,Hanford,CA,24,5364.36
972,Mary,Smith,Caguas,PR,22,5363.56
12076,Mary,Smith,Tempe,AZ,27,5361.41
867,Catherine,Smith,Caguas,PR,27,5359.48
2909,Sarah,Snyder,Caguas,PR,25,5359.36
5640,Matthew,Smith,Cumberland,MD,29,5355.48
4806,Mary,Smith,Ridgewood,NY,25,5355.35
1910,Helen,Price,Caguas,PR,25,5354.45
6725,Mary,Alexander,Philadelphia,PA,29,5354.44
241,Janet,Carter,Hamilton,OH,26,5352.38
4939,Carol,Jackson,Caguas,PR,30,5351.29
5071,Andrew,Campos,Caguas,PR,24,5349.45
465,Shawn,Smith,Caguas,PR,25,5349.36
4045,Mary,Neal,Caguas,PR,26,5345.52
3977,Mary,Smith,Detroit,MI,26,5344.21
6256,Mary,Murray,North Bergen,NJ,25,5341.42
11397,Mary,Mercer,Tallahassee,FL,26,5341.07
8719,John,Smith,Caguas,PR,27,5339.42
5440,Mary,Malone,Ontario,CA,25,5339.35
744,Gary,Hodges,North Hollywood,CA,27,5339.32
11936,Mary,Smith,Laguna Niguel,CA,20,5339.3
5824,James,Smith,Caguas,PR,25,5333.54
3523,Mary,Mcgee,Fort Lauderdale,FL,28,5333.31
7327,Tammy,Hood,Orlando,FL,28,5333.31
1940,Katherine,Smith,Albuquerque,NM,25,5329.45
7868,Michael,Smith,Gwynn Oak,MD,26,5329.43
6470,Douglas,Smith,Revere,MA,27,5329.36
7050,Mary,Holloway,Porterville,CA,29,5329.35
6350,Mary,Wilson,Caguas,PR,24,5329.22
1158,Emily,Price,Caguas,PR,29,5327.4
2037,Jacob,Clark,Rancho Cordova,CA,27,5324.5
3577,Michael,Martin,Chicago,IL,24,5315.41
6707,Grace,Smith,Norfolk,VA,28,5314.34
10681,Mary,Hatfield,Alameda,CA,29,5312.98
5490,Mary,Richardson,Bronx,NY,22,5311.63
5965,Richard,Parker,Caguas,PR,24,5311.46
10543,Jonathan,Smith,Cleveland,OH,26,5311.43
3138,Barbara,Nelson,Houston,TX,25,5311.19
388,Robert,Smith,Los Angeles,CA,23,5309.49
11777,Melissa,Marsh,Roswell,NM,26,5309.41
10077,Judith,Smith,Las Vegas,NV,24,5309.32
8930,Jordan,Mcgee,Memphis,TN,31,5309.21
364,Jason,Mcmahon,Tulare,CA,27,5304.4
11492,Evelyn,Allen,Bowling Green,KY,26,5304.37
4904,Bruce,Smith,Jersey City,NJ,30,5304.24
3365,William,Crawford,Rock Hill,SC,29,5301.43
682,Emma,Smith,Salinas,CA,28,5299.26
11542,Mary,Perkins,Caguas,PR,23,5297.32
5068,Anna,Smith,Caguas,PR,25,5297.31
10213,Justin,Huff,Guayama,PR,26,5294.49
10331,Megan,Collier,Caguas,PR,25,5294.45
10815,Dennis,Smith,Caguas,PR,26,5293.52
8800,John,Smith,Caguas,PR,27,5292.27
5382,Mary,Smith,Caguas,PR,25,5291.22
4721,Scott,Keith,Chicago,IL,22,5289.58
7317,Mary,Smith,Caguas,PR,21,5289.5
9283,Mary,Smith,Caguas,PR,24,5289.47
11109,William,Smith,Caguas,PR,24,5289.44
11766,Mary,Mason,Caguas,PR,28,5289.35
9103,Nathan,Smith,Caguas,PR,30,5287.47
2087,Mary,Burton,San Benito,TX,22,5287.29
1627,Mary,Gonzales,Caguas,PR,26,5285.2
5033,Mary,Smith,Canton,MI,30,5281.38
11700,Ruth,Smith,Goose Creek,SC,24,5277.35
2833,Eric,Vega,Caguas,PR,25,5277.28
72,Frank,Gillespie,Vista,CA,21,5274.53
4700,Mary,Campbell,Greeley,CO,24,5273.34
502,Jennifer,May,South Richmond Hill,NY,29,5269.29
11784,Mary,Cunningham,Caguas,PR,32,5269.19
8420,Gregory,Fitzpatrick,Caguas,PR,25,5264.43
3501,Rachel,Davila,Caguas,PR,24,5264.24
4969,Mary,Smith,Caguas,PR,24,5261.46
847,Jerry,Ferguson,San Diego,CA,31,5260.31
10572,Mary,Smith,Chicago,IL,23,5259.46
8065,Margaret,Smith,Los Angeles,CA,27,5259.36
1106,Daniel,Smith,Caguas,PR,26,5259.28
373,George,Sandoval,Union City,NJ,25,5257.54
483,Mary,Smith,Granada Hills,CA,29,5256.39
2824,Mary,Bray,Caguas,PR,22,5254.41
6263,John,Smith,Roswell,GA,23,5254.36
11313,Mary,Smith,Caguas,PR,26,5254.22
40,Mary,Smith,Long Beach,CA,18,5253.62
10521,Mary,Wood,Caguas,PR,23,5249.52
9785,Barbara,Barnes,Caguas,PR,25,5249.35
6281,Eugene,Calderon,Lancaster,SC,29,5249.28
8587,James,Roy,San Juan,PR,23,5245.54
3336,Sandra,Hunter,Brooklyn,NY,24,5244.35
12341,Roy,Fields,Norcross,GA,26,5242.36
4258,Charles,Rogers,San Diego,CA,17,5241.7
9341,Karen,Collins,Chicago,IL,25,5239.55
4991,Mary,Krause,Greensboro,NC,26,5239.52
9671,Jennifer,Smith,Lompoc,CA,19,5239.5
7790,Edward,Castaneda,Fullerton,CA,28,5239.46
4557,David,Sutton,Caguas,PR,25,5239.41
12013,Katherine,Kramer,Daly City,CA,26,5239.25
9459,Stephen,Bond,San Francisco,CA,30,5238.43
6229,Mary,Smith,Richmond,IN,28,5235.31
3020,Mary,Smith,Caguas,PR,22,5234.51
7988,Mary,Rice,Caguas,PR,24,5234.42
12432,Angela,Smith,Caguas,PR,24,5234.2
4595,Christian,Smith,San Diego,CA,23,5229.54
12347,Ralph,Preston,Daly City,CA,24,5229.4
569,Mary,Frye,Meridian,ID,29,5229.26
4582,Brian,House,Anaheim,CA,35,5226.14
9819,Crystal,Smith,Stockton,CA,30,5225.5
771,Patricia,Smith,Pawtucket,RI,24,5224.33
5672,Mary,Smith,Chandler,AZ,29,5224.29
3229,Teresa,Smith,Van Nuys,CA,28,5223.46
4376,Scott,Smith,Caguas,PR,28,5219.45
12210,Mary,Smith,Elgin,IL,27,5219.38
10992,Barbara,Duran,Caguas,PR,28,5218.38
10803,Laura,Carey,San Juan,PR,21,5214.54
7298,Mary,Barnes,Oak Lawn,IL,25,5214.48
10278,Mary,Farrell,Los Angeles,CA,23,5213.47
8697,Gerald,Smith,Caguas,PR,27,5211.31
9248,Mary,Luna,Caguas,PR,22,5209.6
9898,Mary,Moon,Pasadena,MD,23,5209.48
5907,Mary,Proctor,Caguas,PR,22,5209.33
245,Deborah,Smith,Yonkers,NY,25,5202.36
6459,Vincent,Valenzuela,Caguas,PR,24,5201.46
9325,Mary,Navarro,Caguas,PR,25,5195.45
4863,Elizabeth,Smith,Caguas,PR,26,5194.34
12192,Mary,Carlson,San Diego,CA,26,5193.39
9375,George,Smith,Mission Viejo,CA,21,5191.62
6529,Aaron,Smith,Caguas,PR,27,5191.48
2942,Mary,Taylor,Caguas,PR,18,5189.64
12291,Jennifer,Sims,Caguas,PR,21,5189.58
9690,Edward,Mccoy,Caguas,PR,26,5189.53
9003,Judy,Duran,Lancaster,SC,21,5189.47
3074,Mary,Smith,Montebello,CA,29,5189.45
7215,Patricia,Ruiz,Caguas,PR,24,5189.45
3272,Julie,Smith,Caguas,PR,24,5189.44
8618,Joan,Trujillo,New Albany,IN,21,5189.43
3323,Megan,Meyers,Caguas,PR,24,5189.28
6342,Kimberly,Blair,El Paso,TX,24,5189.27
11263,Mary,Keller,Federal Way,WA,29,5187.21
12201,Mary,Burton,Dorchester Center,MA,22,5184.39
5946,Daniel,Smith,Caguas,PR,16,5183.62
5301,Mary,Ward,Caguas,PR,22,5181.26
1762,Nicholas,Smith,Caguas,PR,31,5180.53
7013,Amber,Smith,Amarillo,TX,23,5179.25
3868,Rachel,Smith,Chandler,AZ,27,5177.42
11606,Mary,Cisneros,Apex,NC,27,5176.41
5411,Robert,Crane,Aurora,CO,21,5174.56
1731,Michelle,Bennett,Spring,TX,27,5174.16
11133,Mary,Smith,West Covina,CA,26,5173.34
2429,Mary,Roberts,Newburgh,NY,27,5172.4
5741,Mary,Spencer,Los Angeles,CA,26,5170.35
1498,Peter,Bray,Houston,TX,24,5169.61
455,Jeffrey,Smith,Colorado Springs,CO,25,5169.39
10854,Mary,Coleman,Diamond Bar,CA,24,5164.53
1589,Matthew,Brennan,Cleveland,OH,23,5162.42
433,Mary,Smith,Las Vegas,NV,23,5161.3
9872,Mary,Aguilar,Caguas,PR,31,5160.33
5093,Sara,Rice,Caguas,PR,23,5159.49
2609,Mary,Smith,Caguas,PR,25,5159.46
4159,Mary,Castillo,Laredo,TX,26,5159.38
1225,Mary,Smith,Scottsdale,AZ,25,5157.53
3676,Mary,Smith,Fargo,ND,25,5155.54
4911,Mary,Smith,Greenville,NC,24,5155.53
6319,Mary,Merritt,San Jose,CA,26,5154.59
174,Mary,Perez,Caguas,PR,28,5154.4
8198,Mary,Frank,New Orleans,LA,28,5154.37
8981,Mary,Bennett,Caguas,PR,27,5153.43
7677,Mary,Bonilla,Chicago,IL,25,5149.52
987,Cheryl,Smith,Albuquerque,NM,23,5149.44
2155,Joshua,Mckinney,Caguas,PR,21,5149.39
3581,Mary,Pugh,Caguas,PR,23,5149.37
5302,Betty,Smith,Medford,MA,25,5145.42
12207,Jose,Smith,Austin,TX,25,5144.57
1806,Roger,Smith,El Paso,TX,24,5144.44
4618,Andrea,Smith,Lithonia,GA,23,5144.38
4931,Arthur,Smith,Tampa,FL,30,5144.32
3531,Amanda,Foster,Aurora,CO,29,5140.41
5971,Philip,Johnson,Caguas,PR,25,5139.42
9789,Daniel,Valdez,Caguas,PR,24,5139.37
7186,Mary,Meadows,Caguas,PR,24,5137.55
1619,Laura,Smith,Caguas,PR,25,5137.45
2027,Jennifer,Mills,Mission Viejo,CA,30,5133.37
2134,Mary,Gibbs,Caguas,PR,31,5133.37
9563,Pamela,Murphy,San Jose,CA,27,5132.47
4654,Alexander,Smith,Oakland,CA,28,5129.63
7602,Brian,Mitchell,Harlingen,TX,21,5129.57
9967,Linda,Herman,Caguas,PR,21,5129.55
7158,Mary,Todd,Caguas,PR,28,5129.39
7960,Ethan,Thomas,Caguas,PR,23,5127.53
7590,Robert,Johnson,Los Angeles,CA,29,5127.48
2252,Mary,Smith,Bronx,NY,26,5126.32
8974,Mary,Schultz,Longmont,CO,22,5125.48
2600,Deborah,Smith,Hayward,CA,23,5125.32
5787,Jordan,Medina,Caguas,PR,26,5124.59
8174,Jane,Simmons,Caguas,PR,26,5124.43
6480,Ryan,Austin,Chula Vista,CA,29,5124.35
6472,Albert,Smith,Waipahu,HI,24,5123.42
4907,Amanda,Lopez,Caguas,PR,23,5123.35
12301,John,Smith,Caguas,PR,23,5119.6
2365,Sara,Smith,Caguas,PR,24,5119.59
11678,Olivia,Smith,Caguas,PR,26,5119.48
11089,Mary,Smith,San Pablo,CA,23,5119.46
11061,Joseph,Webster,Caguas,PR,27,5119.44
8986,Mary,Smith,Caguas,PR,29,5116.26
9847,Mary,Smith,Normal,IL,23,5115.62
5186,Jason,Robinson,Alhambra,CA,26,5113.57
9510,Steven,Wright,Caguas,PR,24,5113.47
616,Nancy,Mcclure,Smyrna,GA,26,5111.47
1688,Mary,Blake,San Francisco,CA,30,5111.41
8203,Nicole,Harrison,Caguas,PR,27,5109.51
6236,Mary,Martinez,Chicago,IL,21,5109.44
1685,Cheryl,Buchanan,Chicago,IL,21,5109.4
9969,Mary,Wright,Columbus,OH,27,5109.28
4186,Joseph,Smith,Caguas,PR,25,5109.26
9392,Sean,Smith,Hollywood,FL,29,5106.96
11817,Mary,Smith,Knoxville,TN,25,5104.36
11275,Kyle,Wheeler,Webster,NY,26,5099.55
6168,Arthur,Li,Pharr,TX,25,5099.53
10118,Mary,Reynolds,Cleveland,OH,24,5098.5
1024,Paul,Alvarado,Bronx,NY,23,5097.5
5865,David,Middleton,Caguas,PR,25,5093.39
2291,Mary,Mcdonald,Caguas,PR,23,5092.54
2669,Dorothy,Buck,Costa Mesa,CA,26,5090.28
3206,Mary,Smith,North Tonawanda,NY,20,5089.44
4901,Brenda,Smith,Milford,CT,24,5089.44
3280,Kathleen,Smith,Pawtucket,RI,24,5089.38
3506,Samantha,Graham,Phoenix,AZ,25,5087.35
1430,Henry,Smith,Philadelphia,PA,24,5084.59
8681,Cynthia,Smith,Longmont,CO,25,5084.28
2769,Mary,Hendricks,Honolulu,HI,25,5084.2
10554,Justin,Smith,Caguas,PR,24,5081.49
7887,Mary,Keller,Loveland,OH,20,5079.72
7848,Jessica,Smith,Hickory,NC,21,5079.48
5644,Carl,Horn,Caguas,PR,25,5079.46
9589,Jacqueline,Arroyo,Hacienda Heights,CA,23,5077.51
4238,Bryan,Griffin,Caguas,PR,26,5077.44
12213,Mary,Smith,Algonquin,IL,20,5074.46
8084,Mary,Smith,Houston,TX,28,5072.25
2083,Mary,Smith,Caguas,PR,20,5069.56
2680,Jennifer,Ferguson,Caguas,PR,22,5069.53
5657,Mary,James,Lakewood,OH,27,5069.53
9992,Mary,Smith,Caguas,PR,25,5069.51
4959,Laura,Baldwin,Brooklyn,NY,28,5069.12
4561,Scott,Stone,Jonesboro,AR,27,5068.48
11662,Mary,Smith,Caguas,PR,25,5066.45
5011,William,Berg,Caguas,PR,25,5064.62
1946,Diane,Smith,Caguas,PR,19,5064.54
3128,Karen,Turner,Edison,NJ,29,5064.17
11694,Margaret,Rios,Caguas,PR,28,5064.16
8462,Helen,Smith,Caguas,PR,17,5059.66
5413,Mary,Smith,Chicago,IL,21,5056.46
11448,Mary,Tucker,Caguas,PR,20,5055.33
11630,Mary,Clark,Miami,FL,24,5052.47
6307,Gregory,Smith,Brooklyn,NY,27,5051.41
8757,Tyler,Gutierrez,Aurora,CO,29,5051.26
11761,Lauren,Coleman,Caguas,PR,29,5049.35
9704,Mary,Mcneil,Caguas,PR,27,5049.26
396,Deborah,Smith,Richmond,TX,25,5049.26
9640,Andrea,Leonard,Detroit,MI,23,5047.66
5296,Evelyn,Jefferson,Caguas,PR,24,5047.13
8578,Kevin,Graham,Caguas,PR,24,5043.61
408,Elizabeth,Raymond,Caguas,PR,25,5039.53
4496,Joseph,Hoffman,Newark,NJ,21,5039.39
11127,Mary,Tucker,Caguas,PR,30,5034.31
3133,Ruth,Becker,Freeport,NY,23,5033.51
7016,Jack,Sloan,Columbia,MO,25,5033.48
5050,Susan,Nicholson,Huntington Beach,CA,25,5033.48
4768,Amanda,Hays,Caguas,PR,25,5033.4
12362,Mary,Smith,Tucson,AZ,28,5033.16
3482,Mary,Horton,Richmond,VA,21,5029.54
866,James,Davies,Quincy,IL,28,5029.3
8948,Russell,Smith,Cerritos,CA,20,5029.24
9039,Amber,Wall,Miami,FL,28,5027.29
3993,Mary,Crawford,Valrico,FL,27,5024.48
9405,Ashley,Smith,Manchester,CT,22,5019.66
7042,Mary,Hudson,Caguas,PR,21,5019.51
11806,Mildred,Hester,West Lafayette,IN,19,5019.5
8658,Mary,Allen,Caguas,PR,25,5016.4
4320,Jordan,Taylor,Caguas,PR,28,5016.34
5727,Mary,Smith,Cleveland,OH,25,5014.51
5084,Edward,Smith,Irwin,PA,24,5013.51
4164,Mary,Smith,Panorama City,CA,26,5013.4
11262,Laura,Lopez,Long Beach,CA,26,5011.23
242,Mary,Stein,Mililani,HI,18,5009.63
8542,Jane,Rich,Rowland Heights,CA,19,5009.58
12373,Mary,Herman,Chicago,IL,23,5009.49
2250,Amanda,Smith,New York,NY,21,5009.45
9560,Mary,Oneill,Caguas,PR,22,5009.42
4199,Mary,Smith,Hayward,CA,28,5009.4
625,Terry,Smith,Caguas,PR,22,5009.28
11388,Mary,Rangel,Lancaster,CA,25,5005.53
8628,Frances,Meyer,Apopka,FL,23,5005.46
639,Elizabeth,Pittman,Caguas,PR,23,5004.52
1092,George,Garcia,Caguas,PR,24,5004.26
3763,Mary,Martinez,Warren,MI,29,5001.5
6969,Mary,Smith,Tustin,CA,24,5001.46
7223,Mary,Smith,Caguas,PR,23,4999.46
9260,Joyce,Smith,Caguas,PR,27,4999.45
11668,Jean,Smith,Caguas,PR,24,4999.35
9314,Olivia,Smith,Chula Vista,CA,23,4995.48
11861,Brittany,Bentley,Saint Paul,MN,22,4995.38
192,Mary,Hall,Caguas,PR,25,4994.43
12253,Mary,Chan,Carlisle,PA,21,4994.39
888,Mary,Smith,Los Angeles,CA,26,4994.33
3235,Lori,Baker,Caguas,PR,26,4993.6
6740,Brian,Smith,Zanesville,OH,20,4990.52
10778,Mary,Mercado,Lakewood,OH,25,4989.61
8125,Philip,Robbins,Caguas,PR,23,4984.55
11148,Lisa,Keith,San Antonio,TX,25,4979.6
4698,Mary,Collier,College Station,TX,21,4979.51
8790,Mary,Keller,Toms River,NJ,23,4979.51
620,Roger,Smith,Caguas,PR,26,4979.47
9191,Marie,Smith,Caguas,PR,23,4979.46
9273,Bobby,Smith,New Orleans,LA,28,4979.33
5481,Mary,Hall,Scottsdale,AZ,22,4975.48
1715,Mary,Henson,Caguas,PR,24,4974.34
1494,Rebecca,Ortiz,Bend,OR,26,4971.55
10457,Elizabeth,Watkins,Caguas,PR,23,4971.21
5298,Lisa,Moore,New York,NY,33,4970.25
9523,Dylan,Jackson,Sun Valley,CA,28,4969.53
10567,Diana,Smith,Caguas,PR,19,4969.53
8398,Mary,Williams,Bayamon,PR,25,4969.53
8220,Michael,Smith,Orlando,FL,26,4969.52
3071,Mary,Meadows,San Jose,CA,21,4969.43
6573,Joseph,Noble,Brockton,MA,23,4969.37
8478,Mary,Sweeney,Rowland Heights,CA,25,4964.66
10348,Alice,Barnes,Caguas,PR,23,4964.46
8817,Mary,Smith,Winnetka,CA,25,4964.2
4967,Mary,Maldonado,Caguas,PR,21,4961.49
1365,Evelyn,Smith,Corona,NY,21,4959.51
7787,Robert,Christensen,Highland,CA,22,4959.45
10934,Tiffany,Walker,Cary,NC,28,4959.4
11058,Charles,Wright,Brooklyn,NY,25,4959.34
10545,Kenneth,Smith,West Chester,PA,24,4955.45
